Material Quantity (gm),Additive Catalyst (gm),Ash Component (gm),Water Mix (ml),Plasticizer (gm),Moderate Aggregator,Refined Aggregator,Formulation Duration (hrs),Compression Strength MPa
230.28,-1.453767420584528,-1.154621731750119,299.47,0.5289244964880228,1073.78,911.32,-0.901588600674053,77.49
300.8,1.0586812006422663,-1.2748308126602799,285.8,0.739692073708381,1027.38,940.61,-0.11483345934656675,61.72
561.95,0.8358804906143562,0.4272074323641778,225.15,0.31366650412763203,954.69,969.82,1.0792329209387728,51.9
271.75,-0.24816816073150558,1.4462500039882182,155.94,-1.1451090478477683,1164.35,732.74,-1.0872544704818043,42.3
623.46,0.5879050178619935,-0.46143033646938697,261.34,0.8051849907095137,1003.15,631.2,-1.2217803333587334,70.79
342.82,-0.9830992189377159,0.34896040464091727,248.46,1.5382596652407834,1102.19,842.58,1.28512522512176,46.55
195.66,1.3344779860233884,-0.6201363951856608,198.46,-1.6683471675670154,903.82,1007.18,-0.3020447075320907,57.19
314.98,1.1104026971430667,-0.35803633389408734,243.93,1.3365127032774446,1090.35,954.34,1.195127362723661,62.63
455.65,0.5324711751848339,0.45225325434222413,162.51,-1.199739890196588,980.24,795.56,1.4072799181925826,39.18
399.7,1.0451065259791363,1.437399949617937,233.65,-0.8823529565474896,984.05,622.48,0.4120424343786503,55.05
208.22,-0.20575968466192335,1.2093954267496927,264.48,1.5246259601465564,900.69,873.17,0.7201327433488376,79.17
224.48,-1.0118347536003949,-1.4432484860656258,224.25,-0.21890902469702828,1019.89,831.29,-0.09625115553508144,79.81
140.13,1.3733680432260547,-0.6560021869316127,174.45,1.1235571058828813,978.21,659.8,-0.634447665766342,53.33
507.35,0.3752864552808066,0.47842022807715434,273.96,0.13342169848675406,1071.26,823.53,1.07033638299184,52.9
550.13,-0.5420206346801555,0.44244872091714615,169.76,0.40123044576265177,1029.47,701.47,0.8055001366899698,50.1
614.5,1.2072403701097911,-0.2561058302704328,206.13,1.131192966687837,1030.87,624.45,0.47759984502012304,68.93
222.03,-0.09783675597862042,0.16948958270957665,179.87,-1.1387178289848945,1135.16,876.89,1.2772386168416658,35.05
549.41,0.4792680830719076,-1.4385072337288265,185.55,-0.4297729579884389,1159.86,643.19,-0.22126866722240468,54.36
334.33,0.531717650066418,1.01903536603644,285.34,-0.37498333986070037,919.78,704.46,-0.9050600073441412,44.64
598.38,0.09891663854529784,-1.1685375817737573,259.88,0.7520401307458675,1003.57,900.08,0.7152254380306952,46.46
367.14,-0.21640567756230633,-0.8102391024257651,283.07,1.0909828977043095,926.44,682.54,-0.9950600573680112,72.99
231.49,1.103402415736823,1.40823130812214,160.12,-1.6217797359257142,1167.26,710.15,0.8300266351556393,59.62
301.1,-1.9190507773424657,0.6119925733005791,174.83,-0.1045124747049453,1114.67,821.44,-1.7590435556943051,26.34
366.56,-1.467911453901074,-1.185875033601427,277.02,1.2182424491818666,960.62,719.01,0.7436796449292766,75.46
228.35,0.014473956827760004,1.0570704271475933,279.08,0.32575085885158894,933.68,865.05,1.049140650458928,60.62
551.4,0.6637350015742839,0.06672333822825587,271.65,0.3000287847756663,999.89,982.57,-0.01034631369096159,72.98
281.98,0.7067370174051933,-1.3887659765135432,213.13,-1.0933583782698084,822.09,845.35,1.2610073450577914,72.68
587.23,-1.6545901643382086,-1.1631675865960487,240.28,0.2893899880933507,867.59,936.1,-0.005264049792712817,65.0
574.98,1.4634308174097448,-0.526187067842097,300.81,0.33855167271720105,1002.48,881.99,1.2227395397928997,52.58
199.54,1.3089892089182125,0.002249784886669235,270.95,-0.8379675049193223,910.83,870.0,-1.122874268021044,74.28
131.31,0.8434041978841568,-0.5450249653703246,265.08,1.5883804728374564,1067.63,685.28,0.4881801786885946,64.86
559.34,0.1066703761587562,1.335624252632499,259.34,-0.23030651777789027,924.94,724.7,-0.10233880500907527,72.65
303.72,0.2684143566504599,0.5323438773761456,232.94,1.474568286500687,904.45,848.42,0.9872951590501607,70.0
653.4,0.5397662084371987,-0.9707051022406652,271.76,0.6865041265047747,1150.29,995.4,-0.17050372750608878,41.97
233.37,-0.34188035897876407,0.7335301658184209,191.13,0.725245460765157,986.25,743.18,0.2690148167441888,70.63
498.4,-1.1496983697295915,0.6783412685869614,239.61,-0.3067485330903296,1102.27,675.73,0.7410416549900888,47.71
305.0,-1.9190507773424657,0.2223597220571257,228.63,-0.863380713529399,981.44,883.28,-1.5092729810137866,27.91
199.17,-0.7595525732756928,1.3987064432916108,159.48,-0.8789930060465185,897.03,870.19,-0.8419223902381809,76.58
220.5,-0.7296083619267846,-0.4143769664775279,165.42,0.9203799937910389,983.49,849.52,0.886263695572064,48.08
140.72,-0.5954076021981174,-1.4105923564612504,244.17,0.5007898261899506,895.93,809.09,-1.5563358928020743,76.49
185.44,-1.9190507773424657,0.44331166066641015,224.48,-0.5464909604517255,1017.44,836.92,-1.2527840828334604,13.64
347.76,0.03775326695590536,0.22396319716218788,215.46,-1.2277289050421594,1012.14,1017.25,1.0414072086986728,75.44
283.97,1.360440868006038,0.2142164431113426,164.81,-1.3727023760281347,1101.98,914.39,-1.0989371378033859,25.21
317.7,1.0825841700816548,0.17762297601220833,266.48,-0.2905949604653533,1076.06,958.2,1.3888905580110322,56.45
170.8,-0.0491340815212624,0.32299057467779224,244.0,-0.668445940608972,939.49,772.31,-1.2527840828334604,40.81
563.39,0.21710668133166944,-1.2897521693321228,275.92,1.2544213068808003,1131.65,930.18,-0.5696371945108876,72.74
292.08,-1.4080316950814133,0.370023330524062,274.19,-0.35389485056182146,840.71,767.83,0.2714646416363784,74.98
125.26,0.56713252523142,-1.317776129588215,285.96,1.3297680977793247,1082.72,804.71,0.02077790622716143,51.24
176.37,0.19681791463264753,0.13276361290420097,254.72,-0.8390664664015676,890.95,820.13,1.2280373024004394,40.59
282.8,-1.9190507773424657,0.5676119848877436,212.28,-0.7066046319719345,1083.49,798.46,-0.8450200789781259,47.82
360.88,-1.9190507773424657,-1.8582170974508332,226.55,-1.8607062709885573,1119.38,789.03,-1.6612552829045986,16.62
511.04,0.5953149838259431,-0.3419679470716159,174.12,0.15080041840629352,1152.44,612.74,0.316758738945747,75.94
531.81,0.4986347019303948,0.6043358057765662,175.68,0.6094549256822545,1067.58,729.57,-0.08393978383884161,53.18
345.75,1.3395588435872285,1.046582260695443,283.06,0.7093723377141703,1092.93,613.55,0.6891326152955297,54.24
458.86,0.5279475940422401,0.5778405865195373,248.97,1.0070333444228075,1015.21,943.55,1.1921587195889902,45.73
284.7,0.1066041920265475,0.14028168530457502,217.75,-0.627830600600132,1167.81,968.85,1.4821266475577886,72.07
510.19,0.10620705577482864,0.25894227292163485,269.75,0.2311408407400771,839.06,947.91,1.1198138703189424,55.89
598.3,0.5544263079015711,-1.0248820575782192,258.99,-1.0958490332415203,1014.51,996.9,-1.5215285604561495,74.76
579.77,0.4027296911381044,0.35901054253242265,199.74,-0.24350772690590694,1123.21,705.21,0.9580506814652799,65.92
390.14,1.1911831631211192,0.10880464050003957,208.69,0.9454765150805423,829.1,712.31,0.9792348981691004,38.23
280.99,-0.5504883866465723,0.8813495112324239,167.56,-0.8834740865808364,1005.58,818.41,-0.7068319732441317,40.51
345.64,-0.621710225991529,1.2328324654081837,274.46,-1.199739890196588,897.55,812.46,-0.5249162294826303,31.86
543.82,1.0150666876326135,-0.009279766977291841,196.26,0.25653740491925736,1105.48,642.33,-0.9265769451530287,50.36
307.81,-1.9190507773424657,0.26551199029423483,178.49,0.11516772836616797,1013.13,911.79,-1.2527840828334604,56.67
284.51,0.11446961947655646,1.317715283436413,202.53,0.36403507280138137,1116.33,1006.21,-1.0107778225561417,65.18
621.48,1.432871107202605,-0.056080494780957585,255.97,-0.3302310842855943,934.11,647.06,0.33442994351773403,71.59
640.5,-1.9190507773424657,-1.8582170974508332,230.58,-1.8607062709885573,1153.85,628.72,0.9753870965918384,75.16
262.18,-0.847565905839886,0.5714768424604076,189.83,-0.3621293012805799,1040.31,800.62,-1.5092729810137866,43.23
134.77,-1.3259452233606415,1.3311970288470911,227.26,-1.3275859386356412,822.44,868.34,1.0250805230506683,66.02
317.56,-1.5579025363130228,0.3180867201674774,178.67,1.0614304280233804,1170.19,947.29,0.15656511177130428,60.36
319.0,0.39977866159073594,1.2860026878897184,219.58,-0.6500892570347591,843.51,898.73,-0.3216145745702414,64.93
244.0,-1.9190507773424657,-1.8582170974508332,219.6,-1.8607062709885573,1153.85,866.67,-1.2527840828334604,13.72
268.07,-0.6769052730876093,1.0119584492755354,254.86,1.1553021896021827,971.38,846.98,0.35636769879349417,67.75
236.82,-1.356286023831926,-1.264993444081189,273.09,0.8369298414031178,989.69,653.24,0.7251006223017497,49.84
175.45,-1.3073157533494484,0.5576717182993474,165.38,0.5274860441038818,1031.33,613.49,-1.7960080642254672,71.99
307.81,-1.9190507773424657,0.26551199029423483,178.49,0.11516772836616797,1013.13,911.79,-0.8450200789781259,62.53
140.32,-1.1348420049992032,-1.0812788175693009,150.32,1.107614127229559,852.35,766.19,-0.3427635191104222,55.14
373.06,-0.7482634890935924,1.1443065330311,270.52,-0.32208225444612676,1103.52,817.06,-1.1040570592201744,72.21
465.31,-1.9190507773424657,-1.8582170974508332,226.55,-1.8607062709885573,1132.92,804.41,-1.6612552829045986,16.28
259.37,-1.9190507773424657,0.28751154026965403,194.47,-0.273633927748768,1029.54,926.97,-1.2527840828334604,41.89
280.43,-0.7478788254488792,0.6749825562479586,218.84,1.261256385613738,1040.17,945.93,-0.8066755640898382,68.98
458.83,1.3753464147880934,-0.03519245943646673,267.1,-1.3506958479917526,1165.81,916.23,-0.2818557849089507,30.98
509.62,0.5497001700989447,0.2835728428904373,270.49,0.011096928088503962,1145.8,910.8,0.94419511170946,57.05
461.67,-0.692500368356064,0.8057370525707571,209.92,0.32197832160795065,1049.03,1009.28,0.21303805087555686,38.89
499.94,-0.5398661347856595,0.6884013907717814,226.52,0.34381107432322716,1073.4,705.79,-0.21182825068528371,71.13
472.92,-0.3922786267034324,-0.1839162280610024,164.27,0.5152402806156516,903.31,689.04,1.3544065091204003,73.46
260.47,-1.9190507773424657,1.1914048226383878,194.22,-0.13594661057685994,1070.36,791.69,-0.8450200789781259,57.41
408.2,1.3990218311277705,-0.11275060748989679,158.43,1.5554062353407414,911.01,730.29,-0.004388813500695437,73.16
508.0,-1.0943430527298734,0.07187845951862729,267.8,1.4763633146797581,1119.09,977.86,1.4486868071786139,49.79
620.18,-1.417241297713563,-1.5726034383566958,172.57,-1.1528090928913448,962.76,619.07,1.1574255310763706,75.38
343.76,1.2238239189957578,1.0110140629099391,283.64,-0.44480951169391925,1110.68,725.49,0.6817664513362056,65.75
433.1,-1.369019895638294,0.24052757320829327,176.9,0.007003023569785668,991.79,893.33,-1.2527840828334604,49.31
216.87,0.9966306178621627,1.1260793926967823,301.27,-1.3638589551065927,1091.69,786.72,-1.632297649466792,65.32
278.43,-0.11448634156737289,-1.2464885098611918,196.44,0.15080041840629352,1122.19,787.51,-1.1834592332214948,74.82
558.89,-1.6414545315435836,-1.7231932358399378,246.42,1.5073914634729217,968.87,745.71,0.6051040978801075,73.75
162.26,0.47337783600006555,-1.8582170974508332,234.24,-1.8607062709885573,951.18,860.72,-1.7590435556943051,7.71
124.75,1.1286996293826694,-1.1623104604965753,288.48,1.1748912072071795,1034.48,923.3,0.31885706758529164,61.88
232.17,-1.9190507773424657,0.6132328670622114,197.52,-0.3284183641982672,1116.0,823.18,-1.5092729810137866,25.45
215.89,0.12777299374341974,0.6786464733517965,182.45,1.4901072216544256,1055.0,695.81,1.3696766039533068,74.77
268.56,1.334573006659147,0.12110072228941925,255.47,-0.4222837739505828,1115.06,826.32,-1.7304254361291236,63.49
448.6,0.9831100742661849,-1.164454343995959,235.82,0.06148182438508194,910.84,877.64,1.4231805079191087,73.92
307.81,-1.9190507773424657,0.26551199029423483,178.49,0.11516772836616797,1013.13,911.79,-1.5092729810137866,47.36
605.38,0.5651806799201261,-1.660823403977968,181.28,1.1056977792049687,852.58,956.87,1.3366758409317883,66.83
200.27,1.0853993019236614,1.4125948676536637,156.5,-0.6338821119122081,899.41,688.74,-1.1376021048647964,64.92
490.58,1.1526131048846189,-1.431582232555143,182.32,1.4132103419954771,833.17,965.24,-0.6105553246046039,72.72
200.99,-0.011414286437529179,1.2912718166138866,272.53,-0.7772521813126303,891.52,717.02,0.8589483929814951,77.8
489.25,1.0963907027710882,0.8475209046272155,223.66,1.5636665575916406,823.78,762.26,0.10485936657331588,53.05
142.2,-1.556700776271096,-0.1934434564504172,283.02,0.07919544166677517,1025.48,793.9,1.5039711774683444,55.8
330.11,0.4388339498616341,1.4053494170097247,186.27,1.0575635645473238,1051.26,921.88,0.8656676306980801,69.93
636.84,-1.9190507773424657,-1.8582170974508332,178.12,-1.8607062709885573,918.97,918.97,-1.6612552829045986,56.57
381.66,0.994731155112485,1.2222584719414493,238.62,-0.3121517585863865,1150.38,713.04,-1.566752789730629,54.26
406.26,-1.9190507773424657,-1.8582170974508332,234.24,-1.8607062709885573,955.08,864.21,-0.4496166545624613,46.68
466.7,-0.656679883537128,1.0925793542178108,195.38,1.5494991106082938,1076.94,779.88,1.2184958625961648,62.52
193.43,1.4336619157134056,0.2786151947944195,187.24,0.5000660548080571,935.1,851.9,-1.3670809838043418,59.02
178.11,-0.5794427825236914,0.07439310872593831,177.32,-0.699340466832211,1035.23,867.14,0.3795105376968624,43.39
585.87,-0.47683983337806424,0.6576374354381872,168.14,-1.6364420795141505,975.02,801.45,-0.9929474630171594,51.45
384.51,-0.9949731004311211,0.14462040714516514,196.41,0.42412808475876385,874.1,812.21,-0.6559419572425216,65.8
323.57,-0.6816255339636281,-0.33893171727337584,196.41,0.6066286713268124,1067.2,767.54,0.36914573117098715,70.44
151.01,0.6592617746303747,0.7220660158431937,192.84,-1.2385176288076847,1125.95,1006.64,1.0898795734808622,54.39
418.54,-1.4835817409135255,-0.35456484868258564,286.91,-0.986869091079545,1099.38,930.51,-1.0761025078688207,66.28
433.0,0.39592030908569187,1.1149073173638653,209.62,0.19312715363725988,930.52,610.77,0.8300266351556393,50.38
633.24,1.2731607651148162,0.7941647353630138,283.2,0.8065400424235423,836.43,843.56,0.9406268731705121,62.65
294.82,-0.8776391125118236,1.030994997325164,150.96,0.5554522600502035,1020.8,674.08,-0.3780839564843683,38.95
316.43,1.4187072705836437,-0.6293193103369513,238.78,0.5044068940300271,1087.27,659.25,-0.15539721877375243,69.5
403.38,-0.2572543595435866,-0.71057885785398,213.63,-0.14363705349881614,969.26,932.23,0.49279744943967685,75.91
176.9,-1.9190507773424657,1.244465596322642,246.44,-0.5464909604517255,845.13,891.28,-1.2527840828334604,11.8
341.59,0.14846490117653113,0.9756529443000139,186.51,0.04773557382905896,947.55,907.77,1.2793278614840782,75.13
177.78,0.04817342887757998,-0.49821552073055364,166.02,1.0967457274309202,826.23,756.0,0.7525249937537853,71.76
514.13,-0.13326325382763335,1.1574289817393038,197.18,-1.4455754545686188,983.38,970.12,1.1919211244576653,64.77
288.65,0.3410560766899784,1.3009031664660164,179.77,1.0665818446192907,1152.68,703.21,-0.6397704340001303,57.92
125.94,-0.027536146623972798,-1.1309852175650361,209.92,-0.9495195757308423,1104.98,777.83,0.510395717692334,66.41
201.59,0.051480936038210995,1.2218061015162247,199.47,1.3530340154810119,1028.37,696.74,-1.0587142853162064,24.33
569.95,0.9210048783190403,-0.05495787146639545,205.13,-1.6217797359257142,1130.71,796.49,-0.880640164395512,60.11
144.87,-0.7328468976992377,-0.1957975657481574,166.37,0.44177120891769617,897.26,705.89,1.4738622889062913,53.43
217.52,0.8021938789764042,-0.5672018810502617,290.56,1.4047383535812312,984.4,822.2,-1.6529000782127057,60.63
521.45,0.3078865926112681,-0.013829680692656937,222.93,0.26726307994881177,1038.23,653.31,0.12476136608002535,72.34
226.26,0.8220762422783472,1.3138950603807569,154.39,-0.5828853841321803,1036.51,650.09,1.1831788149322557,64.5
263.19,1.3426900448254722,0.9813590121429044,260.18,-0.4665629906283483,1001.22,878.39,1.4927895769312047,60.47
217.9,0.28018894136260697,-0.19566673048097855,205.17,-0.548445745677284,858.49,657.6,-1.5569709210362659,53.16
184.1,-1.8852569150948073,-1.508144429388206,260.68,0.13500485853979297,1039.8,713.85,-0.3268083569030805,64.23
420.11,-0.10461250633924347,-1.5538826501615342,291.23,0.5575962631721544,1113.91,624.53,-1.7585295532584295,74.82
360.04,-0.8412524750409708,1.0556670875762033,228.63,1.265601638143257,1163.39,766.98,1.492295541765747,46.17
323.54,1.4350106380572227,0.7810721285230484,252.76,1.2786172327290306,1061.16,700.68,1.4561179413447973,74.37
446.13,0.5494694650916621,1.3357127590856908,198.69,0.30457976023194555,1033.84,845.98,-1.7040785283861841,40.0
335.65,-0.3884234831307725,-0.22711088101940502,279.88,1.1937816296617838,1025.96,1012.21,1.5088942117515263,45.98
130.38,0.01727494730625917,-0.13508365668293026,200.99,0.8349097019799918,865.17,721.14,1.436511388170225,70.04
170.78,0.30162125337164275,1.3716122139070102,173.9,-0.3722242685427686,1040.56,918.1,0.47391741827416695,76.93
427.0,-1.9190507773424657,-1.8582170974508332,247.66,-1.8607062709885573,998.97,794.87,-1.5092729810137866,25.23
286.57,0.5934354398062361,1.443648544253166,149.39,0.6628255475823375,1072.03,839.96,-1.339631810711131,49.22
494.22,0.7242071161788136,-0.0040003429059136016,203.26,-1.197098563332937,1007.96,985.66,1.1166618354233044,64.93
130.43,-0.42646235204228183,0.3420973621253862,218.91,-1.6837412781270893,1099.07,777.56,-0.06128663130279291,62.64
500.27,-0.12850227268657707,1.1007441275244068,260.4,1.5240324896680708,895.63,686.71,-0.10543378593863516,73.66
407.48,-1.3961750472565468,1.0081797748973789,230.58,0.22109132478665922,991.79,649.23,-1.2527840828334604,49.65
456.28,0.3947739977845867,-1.8582170974508332,207.52,-0.3067485330903296,949.85,776.1,-0.8450200789781259,71.01
157.95,1.030826252318795,0.6535457723052469,287.74,-0.6227984409329643,913.14,900.64,-0.7055133356256974,59.86
377.22,0.42074055952334666,-1.5686173492652524,221.81,-1.6645380044617308,934.73,635.84,0.2840752477481484,48.08
397.72,-1.9190507773424657,0.7716251420082839,242.78,-0.20929618380956092,821.54,812.31,-1.2527840828334604,45.56
635.18,0.6482793377972769,0.14497195037567512,176.21,-0.7998339613713525,1035.6,613.95,-0.42554646421498066,47.83
416.61,-1.594654419640971,-0.2187879010604374,280.18,1.4204622736603878,1068.53,908.46,0.658385510012226,56.75
146.24,-0.5544752959681313,-0.43291799197564873,158.68,-0.8412659959523245,1166.57,962.39,0.25601889510895826,74.42
181.78,0.11651513760150554,1.4067468906353422,234.24,-0.5464909604517255,958.97,638.97,-1.2527840828334604,27.53
548.76,-1.6678324566469318,0.5264354986672907,169.45,-0.8434676738784772,880.43,629.89,-0.36116623195092595,76.65
295.72,-0.955040209262528,-0.5438242760640607,271.8,-0.3085485620896511,1097.75,763.02,-1.003254243200724,74.84
191.89,-1.7011971383436728,-0.3841535861091147,164.12,0.9415221406941793,1078.16,987.43,0.7487467096938762,70.08
539.79,0.7824798600254411,-0.7765532844201559,268.15,-0.3722242685427686,1158.31,644.21,-0.41501436318138984,54.27
350.45,-1.7401749285196113,0.5002697045653394,201.54,0.30988281782539095,1078.52,693.25,1.274218762860348,66.52
345.64,1.2887834555967586,0.7825618945738673,243.11,1.2996264979240237,1027.96,998.56,-0.32361077975573926,41.31
393.08,-1.9190507773424657,0.4903726102695443,239.12,-0.273633927748768,838.87,834.26,-1.2527840828334604,34.92
226.17,0.3008760393575493,-0.23877856991221055,202.67,-1.4116861770014828,1110.04,822.01,0.6077861668095483,75.64
336.8,-0.9293351119702589,-1.0025243166706599,253.86,0.3856484764104711,1075.71,789.62,1.203900524989177,70.49
622.88,0.3209361697488552,1.2853771813657067,241.83,-1.1476720000622893,1154.33,895.9,1.390186867665821,70.67
354.06,1.184753729577074,-0.3923090499133199,167.67,-1.045439636040685,888.62,719.91,0.1359850994896755,65.62
236.25,0.24688083789741533,-0.027890318305367267,274.64,0.07919544166677517,1062.93,794.59,0.8540472901769695,38.92
251.8,0.4213991201385896,0.7334297359675446,258.57,1.538851736394499,928.21,731.8,-0.3563994300614989,55.57
206.05,-1.3057061477925684,-0.8381209224129816,151.17,1.0161389339012357,879.63,859.17,-0.6174181134377622,56.78
531.69,0.8664196003977862,-1.31973642696522,191.89,-0.8302896824897318,930.71,928.44,1.2425379478569352,57.11
473.87,-0.6914751948035094,1.4400911990773255,158.1,1.018737607102746,1150.04,937.12,0.5257926560931862,38.28
399.42,-0.504682041570055,-1.5796394850978484,251.57,-1.475574515976067,900.54,695.22,-0.7511117164481896,69.67
365.83,0.0678270854849556,1.1724360311933346,187.35,-0.3067485330903296,1101.87,639.61,-0.49955410041275156,68.58
217.16,-1.0432732673000147,1.303308219065193,266.53,0.27490677155695986,966.23,871.41,1.3288389585134373,81.18
509.24,1.4152530686912939,0.053859763124508755,211.56,0.719040576895799,1144.42,810.78,-0.39812301270343997,70.72
540.93,1.472205482712917,1.0161115184954996,216.97,-0.3465940877377032,1045.14,871.67,1.165930454558051,38.78
417.03,0.8711337205612112,-1.4596289651389238,188.84,0.7273119526648998,1152.1,620.79,-0.9412544787191106,76.32
313.6,1.4082903086583358,1.0046818165775333,294.37,-0.5192696015964295,1051.05,647.03,1.4138944205948984,53.35
554.51,0.3403199376612115,0.9057593799461274,224.79,-1.491656823725568,1118.5,826.8,-0.6321378583413123,66.78
268.99,-0.23482749854069884,1.415908807720387,282.42,0.7909341140415711,1024.8,946.54,-1.4353868589278937,62.45
329.55,1.2151008764601614,1.1964995880413314,248.8,-0.7548848164341216,890.3,981.08,-1.6803040759242847,67.41
208.49,-0.48370309578168885,-1.0326686085979815,160.7,1.529371618184264,983.32,639.03,0.513234015064362,30.95
639.89,-0.02989662485792019,-0.4038845349157874,152.38,0.8751564054256105,840.63,651.12,0.9421565712396759,67.42
264.73,-1.0446720110687868,-0.1766292357517051,289.07,-0.4951892832129772,887.13,640.49,1.4583334587900791,60.24
408.13,0.2719889564134445,-0.8527486640061644,257.76,-0.7655096630654842,1073.8,743.33,1.0631415567286682,68.09
324.87,-1.7120832806890625,-0.13201077153506655,201.73,1.509771581327508,1075.42,930.15,-0.04469637824344173,81.12
581.96,1.346672145103724,0.18701040059018711,291.66,1.3365127032774446,958.43,981.95,0.9527819524749057,62.09
227.82,0.5310219447477998,1.108062261679074,198.73,1.3297680977793247,918.02,832.93,0.15343447423574771,69.97
637.03,1.1853921842000323,0.1905963351295976,223.5,-1.5877762866720755,830.83,754.41,0.16043223401037096,70.94
382.49,0.8291984610138702,1.3621097813241443,256.5,1.5246259601465564,1085.22,898.84,-1.0097821662641981,58.61
497.85,0.257351272246579,0.4302389064974364,296.7,-1.2685643684607177,957.59,1007.74,0.7880696570308536,51.37
161.32,1.263375182127969,0.9234042757505959,279.06,1.2934554169708168,850.99,958.26,-1.0874036984056574,67.64
349.29,0.4798565524720582,-1.8582170974508332,176.53,-0.1884204428104559,1030.36,824.31,-1.2527840828334604,75.82
453.69,0.7404471667582029,-0.8426358451073911,215.14,1.0102871715905637,1039.22,996.03,-0.17818635746173592,52.82
553.47,0.35226159449950195,-0.17883939121202355,200.94,0.2726151884294694,1065.26,864.88,1.0136752822765744,76.35
206.73,1.2173929394031395,-1.6251048302953046,160.16,-1.2907814058605702,873.18,892.34,1.1966701098620567,62.09
600.16,-0.6307984547691222,1.1472460396217445,216.15,0.9750371534012205,993.99,909.15,0.39415664359742447,43.6
610.0,-1.9190507773424657,-1.8582170974508332,244.0,-1.8607062709885573,1153.85,628.72,-1.8119256105420385,14.16
363.01,-1.0229226923375219,0.7033963245885747,237.25,1.3701171757369612,950.92,867.72,0.9022254152615633,53.56
546.56,1.392785760228178,1.2650517582432583,277.87,-0.5513805609634416,1049.87,868.97,1.4648619475031002,51.79
211.66,0.6883525437768957,0.8489885045219628,210.54,0.27337919438481273,1152.5,713.77,-0.6054235696637835,59.1
260.84,-0.3657478734687188,-1.0088515430395895,221.67,-0.7066046319719345,1093.33,805.64,-0.346391695550903,55.97
139.66,1.2375803941959544,-0.1797499528322466,235.2,1.3438613910883839,1157.3,722.13,1.0973865833915315,70.38
585.6,-1.9190507773424657,-1.8582170974508332,234.24,-1.8607062709885573,960.0,739.49,-0.4496166545624613,60.79
138.66,-1.1972651166339892,-1.4252598670905334,244.32,1.3628020275676718,968.73,783.45,-0.887639297593813,70.24
349.85,0.22175991970987824,0.028341533933393778,247.69,1.2201195658731137,1144.4,866.57,0.8035089275716109,50.55
337.94,-1.9190507773424657,-1.8582170974508332,233.02,-1.8607062709885573,992.82,877.95,-0.4496166545624613,35.0
554.17,1.466757843995204,1.284572847665861,255.35,0.00782217644753513,1086.77,902.78,1.0763516469920624,54.24
542.99,-1.4591500123456844,0.17611395270794136,191.94,0.1861047471093719,931.24,650.63,-0.8516204924445684,61.05
615.25,-0.8032789182303126,1.2728511403456622,285.39,-0.23206355271428317,1022.86,788.22,0.09906165395598412,70.18
610.97,1.4061386527966333,1.4427811140343894,267.86,1.5542252708880382,1041.01,756.5,0.11892316202893592,41.14
441.96,-1.0365330657660583,0.5430831138748959,287.1,1.2294956130949228,1129.28,750.67,1.0879850763819323,36.06
497.84,0.8284493638790736,-1.1603840020265932,182.58,0.43001721378480806,995.56,899.42,-1.6600908323924637,60.75
157.43,1.2476642738949157,-0.4041675337865243,219.81,0.9011432578457309,1091.96,731.6,1.3542927482960365,69.6
509.83,0.18156070174270356,0.31228273124941813,261.8,0.15316413540788712,840.11,942.65,0.2865906442678614,15.51
485.27,-0.9956481926421609,1.3626381409234998,268.79,1.279855242030307,926.65,791.57,0.2263954185927509,50.4
162.38,0.5459493449170062,-1.8582170974508332,238.75,-1.2183466821253466,973.74,815.69,-1.2527840828334604,32.41
449.19,-0.32878751755752167,-0.3723886422361713,276.61,-0.4316482681051771,897.65,693.01,0.67969812771438,63.49
646.1,-1.2797302354458309,0.7003610878541956,177.86,1.0845724316509844,1054.56,822.89,-0.6756665135414908,47.91
472.14,-1.3501383074751547,0.19856454818935487,191.54,-0.14620444404564323,962.05,866.67,-1.6612552829045986,46.67
430.16,-1.2093374519654159,-0.42149164423317453,206.28,-1.163128584022698,878.97,824.3,-0.5231647830788614,60.69
516.45,0.7741861186776381,-0.8008682408811304,246.37,1.4643861867337367,868.02,964.8,0.4712632790389542,69.65
129.06,1.2579671482610835,1.303308219065193,150.62,0.5547373640407963,984.66,827.74,0.5519059495592988,70.43
495.09,-0.4528257511557876,0.23687870462891097,294.99,0.6418320118326882,899.53,793.09,-1.576189369976197,73.63
480.52,-1.7373043268029624,-0.7151259084049646,222.47,0.439569788419805,1031.99,918.13,1.5205756135875401,64.34
478.49,0.6701557816152205,0.7599622463867607,223.15,-0.01930906912142165,844.5,846.81,-0.5672885399470242,21.9
554.94,0.6948417404247607,0.10963369339670137,267.78,0.901807818513019,934.13,849.03,-1.792537798859601,71.76
311.52,0.7341459623122684,-0.20077380220778906,171.89,-0.344771635402376,1006.11,844.52,0.1469144607899355,34.08
260.71,-0.3657478734687188,-1.0088515430395895,221.67,-0.6807580829878567,1093.13,805.54,-1.5092729810137866,34.04
308.0,-0.7319890624850551,1.1474297009330359,249.47,1.005731242567852,1048.84,748.15,-1.0594472323656519,73.58
249.27,-1.032713058105077,0.8035633781728416,268.5,0.6362175876921256,999.59,737.88,-0.5922549321984631,71.46
376.82,-0.014037169894768456,0.6355973708738177,282.99,-1.245297145816521,972.59,654.88,1.0212205976949866,51.73
442.95,-0.4313659018342926,-1.1182855078952976,234.92,0.5518766367450466,1034.21,706.49,0.5289061736044531,73.39
307.16,-0.185634254058895,1.1909496819390089,279.23,-0.30405044503217454,840.68,745.96,-1.6605564564370479,73.08
